FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,DQ,PQ,RQ,STcompensation,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_E_whispery_100Hz,Female,E,whispery,100,QCP,grid-search,14,0,3,0.99,0.85,0,0,1,0.106438047973257,0.397686454204574,-3,570.57283677515,568.503592148429,2.73919398569718,0,0.0465785757517581,0.0491696647153129,-0.0491696647153129,0,0.200727513227513,0.208333333333333,-0.208333333333333,0.458316189547152,0.464462793386545,-0.464462793386545,0.327517159461415,0.326488745184286,-0.326488745184286,7.40459028429825,7.46271178901079,-7.46271178901079,0.0951255779776678,0.0943597363462569,-0.0943597363462569,-14.5802026849358,-35.8078107670891,21.2198446504894,21.2277086380303,-21.2277086380303,0,0,0,5.35070974237257,7.4610558567578
Female_E_whispery_120Hz,Female,E,whispery,120,QCP,grid-search,14,0,3,0.99,0.75,0,0.05,1,0.153623025612564,0.401720171756625,-3,380.067532721559,379.66582184605,2.38959040760533,0,0.0238836370324393,0.0200239721159981,0.0200239721159981,0,0.196687370600414,0.2,-0.2,0.56360757874756,0.563571748397536,-0.563571748397536,0.292065108628189,0.290719698208252,-0.290719698208252,5.68261648635569,5.72788630761793,-5.72788630761793,0.0947940447298601,0.0914369529535835,-0.0914369529535835,-14.6366005605391,-34.7102835265044,20.1371730584096,20.0736829659654,-20.0736829659654,0,0,0,4.54101870438576,6.68217902847519
Female_E_whispery_140Hz,Female,E,whispery,140,QCP,grid-search,8,0,3,0.99,0.6,0.05,0.2,1,0.0684339952782138,0.399366925256537,-2,939.124633604209,929.132984795255,2.43441489560292,0,0.0699441687213236,0.0730591127366439,-0.0730591127366439,0,0.161904761904762,0.166666666666667,-0.166666666666667,0.0240177638265635,0.0185128473365381,-0.0185128473365381,0.223238021753526,0.222184396830187,-0.222184396830187,3.76027252523027,3.78385885245122,-3.78385885245122,0.0534958328624646,0.0537067374442437,-0.0537067374442437,-20.0100806139222,-36.7406885390095,16.7911319399941,16.7306121146835,-16.7306121146835,0,0,0,7.41885989581438,8.54469343509452
Female_E_whispery_160Hz,Female,E,whispery,160,QCP,grid-search,10,0,3,0.99,0.5,0,0,1,0.139361402338429,0.406015287812318,-2,428.051892769416,424.689322525634,2.12743142942179,0,0.0483142035777188,0.0465797087073011,0.0465797087073011,0,0.0587108406581022,0.0588235294117646,-0.0588235294117646,0.239339955476685,0.224417627883668,-0.224417627883668,0.256713441846826,0.255961792046683,-0.255961792046683,3.90870388977026,3.94290639404516,-3.94290639404516,0.0821345048683409,0.0842881854871892,-0.0842881854871892,-14.2588397726434,-37.3627832417674,23.1667640842886,23.1039434691241,-23.1039434691241,0,0,0,5.34383863547355,7.07423663656805
Female_E_whispery_180Hz,Female,E,whispery,180,QCP,grid-search,9,0,3,0.99,0.85,0.15,0,1,0.0329187352470873,0.52594639362443,-1,2126.99662136119,2160.95714458256,1.93141190817621,0,0.0619667426032052,0.0598214555806284,-0.0598214555806284,0,0.133333333333333,0.133333333333333,-0.133333333333333,0.190154884359196,0.18768249849186,-0.18768249849186,0.137854487210618,0.137816578706199,-0.137816578706199,1.90342966063996,1.9029062379124,-1.9029062379124,0.0570555306356699,0.0548377956457621,-0.0548377956457621,-35.1115215456724,-38.2396188180735,3.13146421283437,3.12809727240109,-3.12809727240109,0,0,0,10.6429787095181,10.1432942289137
Female_E_whispery_200Hz,Female,E,whispery,200,QCP,grid-search,8,0,3,0.99,0.85,0.1,0.2,1,0.234623819518727,0.40771470053607,-2,238.243126335113,235.436572714008,2.78046045208175,0,0.0324319537909129,0.0319132154699318,0.0319132154699318,0,0.0714285714285715,0.0714285714285715,-0.0714285714285715,0.220813852433742,0.218317058353193,0.218317058353193,0.225422386988024,0.225282585940043,-0.225282585940043,2.86614739991726,2.86436989052465,-2.86436989052465,0.0411267742964617,0.0428518209942327,-0.0428518209942327,-14.5952717181561,-37.8134271112257,23.2253552473403,23.2181553930696,-23.2181553930696,0,0,0,4.53434503137869,6.05190720890742
Female_E_whispery_220Hz,Female,E,whispery,220,QCP,grid-search,11,0,3,0.99,0.8,0,0,1,0.207591749002165,0.394558131470514,-1,272.500415638999,270.369550106898,2.92378532253097,0,0.0732195150593806,0.0732588212166245,0.0732588212166245,0,0.0833333333333334,0.0833333333333333,-0.0833333333333333,0.770394701582655,0.770430971423522,-0.770430971423522,0.180618064851684,0.180613707536258,-0.180613707536258,2.11763350651372,2.11758241972374,-2.11758241972374,0.12906166334943,0.128973055030079,-0.128973055030079,-14.6027179020648,-36.7099146542461,22.1068540936038,22.1071967521813,-22.1071967521813,0,0,0,3.51830775370887,5.42623577163782
Female_E_whispery_240Hz,Female,E,whispery,240,QCP,grid-search,8,0,3,0.99,0.5,0.1,0.2,1,0.111706348535386,0.406007129684539,-1,550.4651917581,551.332772919433,2.69394558015389,0,0.00777157646693116,0.00744783220089559,0.00744783220089559,0,0.0909090909090909,0.0909090909090909,-0.0909090909090909,0.11412007126778,0.126362068795132,0.126362068795132,0.165007315931887,0.16497314482173,-0.16497314482173,1.82212347283585,1.82174613210064,-1.82174613210064,0.0359000537980544,0.0356087996351875,-0.0356087996351875,-21.5244904754144,-38.6383106509363,17.0934781119031,17.1138201755218,-17.1138201755218,0,0,0,6.16941613726233,6.7952048572912
Female_E_whispery_260Hz,Female,E,whispery,260,QCP,grid-search,8,0,3,0.99,0.5,0.2,0,1,0.163049727532634,0.404500809785258,30,366.759051157532,358.384969298579,3.14422918432364,0,0.0119431874835047,0.0120042315930978,0.0120042315930978,0,0.1,0.1,-0.1,0.0882165016777117,0.0856441494716762,-0.0856441494716762,0.144464944524728,0.144437981491743,-0.144437981491743,1.43706259326231,1.43679437894754,-1.43679437894754,0.0435265142270005,0.0425292437949879,-0.0425292437949879,-21.0075876306083,-37.0003211282065,15.9961388649378,15.9927334975982,-15.9927334975982,0,0,0,5.01350041341844,5.77389512987082
Female_E_whispery_280Hz,Female,E,whispery,280,QCP,grid-search,8,0,3,0.99,0.6,0.1,0.1,1,0.209171587620472,0.429393418777337,28,288.857345683852,280.642342222152,3.7158152817606,0,0.0088753451839247,0.00873094634846831,-0.00873094634846831,0,0.1,0.1,-0.1,0.424004223458482,0.424410263339951,-0.424410263339951,0.147147429136462,0.147143080078298,-0.147143080078298,1.37138777866448,1.37134724621855,-1.37134724621855,0.0846111559643372,0.0833462627743858,-0.0833462627743858,-19.0289837542814,-37.6894751329019,18.6611052869649,18.6604913786205,-18.6604913786205,0,0,0,5.3325922827225,5.75670142562958
Female_E_whispery_300Hz,Female,E,whispery,300,QCP,grid-search,8,0,3,0.99,0.45,0.125,0,1,0.360017167754839,0.416618550800096,26,153.503918597677,148.500817164875,4.06529798571118,0,0.00996990576729763,0.00988730528321246,-0.00988730528321246,0,0.25,0.25,-0.25,1.28741125773078,1.28431140699286,-1.28431140699286,0.123208852230731,0.123218588252151,-0.123218588252151,1.07821463997087,1.07829984099855,-1.07829984099855,0.13675965398714,0.136325909357858,-0.136325909357858,-20.7115284997567,-36.7185116581291,16.0068229416278,16.0069831583724,-16.0069831583724,0,0,0,2.95214096715898,3.61380461544817
Female_E_whispery_320Hz,Female,E,whispery,320,QCP,grid-search,8,0,3,0.99,0.55,0.125,0,1,0.290195830806123,0.425077653573599,24,191.884759018696,189.647799459339,4.39485352455464,0,0.066188624590848,0.0661457381126404,0.0661457381126404,0,0.25,0.25,-0.25,0.442838887812196,0.450331915581906,0.450331915581906,0.129841585849363,0.129826069371598,-0.129826069371598,1.05064275335895,1.05051719824642,-1.05051719824642,0.0329560768988886,0.033763229288394,0.033763229288394,-19.0689031889977,-37.2066548987262,18.1455687770199,18.1377517097285,-18.1377517097285,0,0,0,3.95710639126104,4.46419314666947
Female_E_whispery_340Hz,Female,E,whispery,340,QCP,grid-search,8,0,3,0.99,0.5,0.125,0,1,0.321651456351887,0.447578933810062,23,182.811636284658,179.483112830999,5.37678408048183,0,0.0568120464959901,0.0567367183278564,0.0567367183278564,0,0.285714285714286,0.285714285714286,-0.285714285714286,0.883631404340404,0.888804308320992,0.888804308320992,0.142434827819974,0.142419599055498,-0.142419599055498,1.14846529394194,1.1483425029944,-1.1483425029944,0.063509647184839,0.0644783419338663,0.0644783419338663,-17.6704130624231,-38.4932484194126,20.8300990627187,20.8228353569895,-20.8228353569895,0,0,0,3.96516265331927,4.33802980656265
Female_E_whispery_360Hz,Female,E,whispery,360,QCP,grid-search,8,0,3,0.99,0.5,0.125,0,1,0.338774442774316,0.424692676732184,22,171.077068075293,165.930586042444,6.80123051687885,0,0.0868567391289502,0.0868360632125081,0.0868360632125081,0,0.285714285714286,0.285714285714286,-0.285714285714286,0.978103945292594,0.98057953655757,0.98057953655757,0.125893478910476,0.125885824568564,-0.125885824568564,0.946586600087854,0.946529047484263,-0.946529047484263,0.0603991194914222,0.0613103499159728,0.0613103499159728,-18.1076409912874,-37.0073399224993,18.9050325692162,18.8996989312119,-18.8996989312119,0,0,0,3.88316335976295,4.23091044395281
Female_E_whispery_80Hz,Female,E,whispery,80,QCP,grid-search,14,0,3,0.99,0.8,0,0,1,0.0837501004031016,0.397619760967689,-4,746.842787689729,738.170745987386,3.3896753936608,0,0.0562524547742296,0.0600166697840476,-0.0600166697840476,0,0.194117647058824,0.2,-0.2,0.354915529520031,0.404535933517444,-0.404535933517444,0.34864301963074,0.34487850181493,-0.34487850181493,8.58486233015309,9.54257755636234,-9.54257755636234,0.176587514809451,0.124078961717829,-0.124078961717829,-14.23469069919,-34.1206994458069,18.4233356857642,19.8860087220908,-19.8860087220908,0,0,0,5.77605387476484,7.98534975279186
Female_I_breathy_100Hz,Female,I,breathy,100,QCP,grid-search,14,0,3,0.99,0.55,0,0,1,0.122807601063664,0.431391619166787,-2,476.941906841676,479.79883658499,3.07646799910923,0,0.157322402643771,0.156612402555431,0.156612402555431,0,0.0294117647058824,0.0294117647058824,-0.0294117647058824,0.618152492271714,0.615741562361244,-0.615741562361244,0.303049008601826,0.302571558106358,-0.302571558106358,7.18377433783316,7.17609940418584,-7.17609940418584,0.111643063126305,0.116554682490419,-0.116554682490419,-10.8237547953918,-36.7734524366529,25.9844216720127,25.9496976412611,-25.9496976412611,0,0,0,9.93495598418396,8.46737001541219
Female_I_breathy_120Hz,Female,I,breathy,120,QCP,grid-search,12,0,3,0.99,0.65,0,0,1,0.150993369941568,0.430382379324024,-2,377.262671386908,383.001678876433,2.59611651712651,0,0.0166471583673205,0.0170543652466832,-0.0170543652466832,0,0.0357142857142857,0.0357142857142857,-0.0357142857142857,0.221409695222794,0.220913304069782,-0.220913304069782,0.265873327271118,0.265911390357715,-0.265911390357715,5.40195861289595,5.40273197072234,-5.40273197072234,0.0850259314380001,0.0886918183016901,-0.0886918183016901,-10.9401239578176,-36.8662501404756,25.9227789696017,25.926126182658,-25.926126182658,0,0,0,9.07879685838307,7.6725829453823
Female_I_breathy_140Hz,Female,I,breathy,140,QCP,grid-search,14,0,3,0.99,0.8,0,0.05,1,0.260334685387281,0.429069531474477,-2,208.197772185902,207.631298493664,2.50279064724943,0,0.224764495379769,0.224618613793418,0.224618613793418,0,0.0869565217391303,0.0869565217391303,-0.0869565217391303,0.482916064135621,0.479137286568431,-0.479137286568431,0.239904862042066,0.239991596933447,-0.239991596933447,4.3057190549951,4.30727573905465,-4.30727573905465,0.0869410918489692,0.0860065299897994,-0.0860065299897994,-10.073779846889,-35.0153838020261,24.9385249874097,24.9416039551371,-24.9416039551371,0,0,0,7.09367752542505,6.35975191814893
Female_I_breathy_160Hz,Female,I,breathy,160,QCP,grid-search,10,0,3,0.99,0.75,0,0,1,0.224763129407801,0.435460154485883,-2,243.261061647484,245.202401625251,3.08939911000181,0,0.213598465883776,0.213376316365593,0.213376316365593,0,0,0,0,0.111759791161199,0.11237160106792,0.11237160106792,0.238214349038516,0.238227660474989,-0.238227660474989,3.86113281218099,3.86134857258482,-3.86134857258482,0.0585353755746965,0.0613962904445268,-0.0613962904445268,-8.79296589468182,-35.2593919536331,26.4651730337932,26.4664260589513,-26.4664260589513,0,0,0,9.02572852206218,7.8850888810195
Female_I_breathy_180Hz,Female,I,breathy,180,QCP,grid-search,11,0,3,0.99,0.4,0,0,1,0.212010424057709,0.436491847444007,-1,260.6995707181,265.971838087969,2.66381046932252,0,0.142431829762688,0.142270699469475,0.142270699469475,0,0,0,0,1.0426003746664,1.0458224798659,-1.0458224798659,0.175113890992667,0.175095190278335,-0.175095190278335,2.558538428915,2.55826519818501,-2.55826519818501,0.129337819634188,0.133735566210344,-0.133735566210344,-12.0886064823427,-34.3795330034554,22.2921302801456,22.2909265211128,-22.2909265211128,0,0,0,7.74712783877189,6.349833013643
Female_I_breathy_200Hz,Female,I,breathy,200,QCP,grid-search,8,0,3,0.99,0.65,0.05,0,1,0.212309899856007,0.438430128630894,-1,257.76297640507,263.67919615574,3.68511303265223,0,0.119658064987339,0.119178797919909,0.119178797919909,0,0.0588235294117647,0.0588235294117648,-0.0588235294117648,0.284985602037293,0.278915634677332,-0.278915634677332,0.145864542135157,0.145846960407464,-0.145846960407464,1.95626911370592,1.9560333155445,-1.9560333155445,0.0768331167989519,0.080531433572472,-0.080531433572472,-17.9122158057728,-34.1519793068017,16.2454532714997,16.2397635010289,-16.2397635010289,0,0,0,9.50901062768256,6.46867640054665
Female_I_breathy_220Hz,Female,I,breathy,220,QCP,grid-search,8,0,3,0.99,0.55,0.025,0,1,0.313675512902397,0.437556501333199,-1,168.24543865118,173.3591224701,4.75103057612296,0,0.151780295481462,0.151725670504738,0.151725670504738,0,0,0,0,0.156779425377595,0.167455339052069,-0.167455339052069,0.14087723320118,0.14087086110448,-0.14087086110448,1.73356920718106,1.73349079514547,-1.73349079514547,0.0735983786496095,0.0788756187449497,-0.0788756187449497,-15.3088887285761,-33.2217831286642,17.9093720552045,17.9128944000881,-17.9128944000881,0,0,0,8.52807582490254,6.14387607531628
Female_I_breathy_240Hz,Female,I,breathy,240,QCP,grid-search,12,0,3,0.96,0.45,0,0.05,1,1.60168223544783,0.421812348543434,-1,79.5384271991355,79.6453264463573,5.00965160760441,0,0.103308491947006,0.103289841751655,0.103289841751655,0,0.0595238095238095,0.0714285714285715,-0.0714285714285715,0.692001323132265,0.687255233260352,-0.687255233260352,0.117851065345779,0.118041819083417,-0.118041819083417,1.37690931992464,1.37913798538807,-1.37913798538807,0.115517585453564,0.117004281208513,-0.117004281208513,-9.49216598960564,-33.1266506547242,23.6101459988294,23.6344846651186,-23.6344846651186,0,0,0,2.31825428117023,2.39230685101158
Female_I_breathy_260Hz,Female,I,breathy,260,QCP,grid-search,14,0,3,0.92,0.5,0,0,1,0.32874811179243,0.422721500544696,-1,156.360831311195,159.326178336088,6.38804980890895,0,0.132950189045249,0.132324650331232,0.132324650331232,0,0,0,0,1.01082456415426,1.01582348649886,-1.01582348649886,0.112169740729342,0.112148868926072,-0.112148868926072,1.16704861213506,1.16683145545019,-1.16683145545019,0.191557237043788,0.190638278651323,-0.190638278651323,-10.3725795305883,-33.1239395752455,22.7776688428269,22.7513600446572,-22.7513600446572,0,0,0,6.62035210601832,5.49292005974471
Female_I_breathy_280Hz,Female,I,breathy,280,QCP,grid-search,8,0,3,0.99,0.4,0,0.15,1,0.327796013236992,0.449609572092752,-30,163.4667067122,168.719970999296,3.75008814356315,0,0.210023026944786,0.209829664504607,0.209829664504607,0,0.0816666666666667,0.0833333333333334,-0.0833333333333334,0.564017826681424,0.557154428383711,-0.557154428383711,0.124507485054078,0.124547108072928,-0.124547108072928,1.22087729433368,1.22126582393916,-1.22126582393916,0.0824737442517279,0.0852328359823393,-0.0852328359823393,-13.4773612056928,-31.9773457685753,18.4989512568028,18.4999845628825,-18.4999845628825,0,0,0,6.37885298981248,4.75890498975652
Female_I_breathy_300Hz,Female,I,breathy,300,QCP,grid-search,11,0,3,0.96,0.6,0,0,1,0.417383750054385,0.426289404985781,-28,123.131200977135,125.231630721385,4.94373850275452,0,0.024346359184241,0.0240057783777843,0.0240057783777843,0,0,0,0,0.328825364940067,0.330924483530026,-0.330924483530026,0.125823580334184,0.125791185880712,-0.125791185880712,1.14117270133045,1.14087889578241,-1.14087889578241,0.14087609936672,0.143303511203634,-0.143303511203634,-9.95612957962485,-33.9235371301628,23.9707541757552,23.9674075505379,-23.9674075505379,0,0,0,6.62990054572912,5.57654011304753
Female_I_breathy_320Hz,Female,I,breathy,320,QCP,grid-search,8,0,3,0.99,0.65,0,0,1,0.621139046932327,0.453804290368385,-26,92.0915257108936,96.4694716070148,8.30998840394513,0,0.311016239334044,0.310712020421067,0.310712020421067,0,0,0,0,2.20763081515129,2.20659721738031,2.20659721738031,0.148507182755019,0.14849483798562,-0.14849483798562,1.25591333204703,1.25580893332246,-1.25580893332246,0.0432431333438574,0.043053817579817,0.043042295689309,-9.09328345993088,-31.8634651879623,22.7713703484391,22.7701817280314,-22.7701817280314,0,0,0,7.06436589018075,6.09267336714117
Female_I_breathy_340Hz,Female,I,breathy,340,QCP,grid-search,8,0,3,0.96,0.7,0,0,1,0.542345414927623,0.431476619245273,-25,99.5444151003186,100.54733679763,5.53057482806115,0,0.184550524956953,0.184264052815516,0.184264052815516,0,0.0983333333333332,0.0999999999999999,-0.0999999999999999,0.583597621147989,0.579843867022731,0.579843867022731,0.0953596592330991,0.0952997148144412,-0.0952997148144412,0.80637457455141,0.805867676189139,-0.805867676189139,0.0123647825030558,0.010138432072662,0.010138432072662,-19.1440211705667,-32.2967201765442,13.160160015015,13.1526990059775,-13.1526990059775,0,0,0,4.85962320170538,3.61084072894506
Female_I_breathy_360Hz,Female,I,breathy,360,QCP,grid-search,7,0,3,0.88,0.4,0,0.2,1,2.35209563141811,0.411647048853824,-24,84.587595542232,83.8745625956529,5.15068207518865,0,0.0805512790287164,0.0802502483357675,-0.0802502483357675,0,0.112874779541446,0.111111111111111,-0.111111111111111,1.59315370319104,1.59497462200147,-1.59497462200147,0.0408489500056821,0.0407300225701225,-0.0407300225701225,0.320045545620475,0.319113766566237,-0.319113766566237,0.135910308031942,0.135825566942077,-0.135825566942077,-17.7513322170146,-31.3902676453272,13.6547549112045,13.6389354283126,-13.6389354283126,0,0,0,2.93251141386825,2.91621013050285
Female_I_breathy_80Hz,Female,I,breathy,80,QCP,grid-search,14,0,3,0.99,0.8,0,0,1,0.128765846531794,0.427995370668853,-4,459.426556848507,453.5267935403,3.79258901835527,0,0.147858377772292,0.146707923992476,0.146707923992476,0,0.0975609756097562,0.0975609756097562,-0.0975609756097562,0.200143235788648,0.211068134023449,-0.211068134023449,0.374938222161036,0.373974884849097,-0.373974884849097,9.82528418364968,10.5100445559154,-10.5100445559154,0.11395743024988,0.108611995024373,-0.108611995024373,-10.9388034466994,-37.4423049027738,24.7963335197048,26.5035014560744,-26.5035014560744,0,0,0,9.99466860940487,8.64448715804712
Female_I_creaky_100Hz,Female,I,creaky,100,QCP,grid-search,14,0,3,0.99,0.8,0,0.2,1,0.440146715489975,0.205374824261458,-1,118.752071349541,118.220624059157,7.16970777944476,0,0.0695666732495672,0.0700783538545727,0.0700783538545727,0,0.0555555555555555,0.0588235294117646,0.0588235294117646,0.185865791427717,0.164568818244213,-0.164568818244213,0.10981638667785,0.109962101163369,-0.109962101163369,3.39827666786867,3.46245126856924,-3.46245126856924,0.201715551605795,0.209701302607888,-0.209701302607888,-7.38782501871191,-25.8377539534631,18.4524446254927,18.4500978102014,-18.4500978102014,0,0,0,5.18287546573745,5.27372231856127
Female_I_creaky_120Hz,Female,I,creaky,120,QCP,grid-search,13,0,3,0.99,0.9,0,0.2,1,0.593538232077867,0.204284662184053,-1,78.6780768106139,77.3620832654416,6.81229767822517,0,0.0829956074306752,0.0839518178780354,0.0839518178780354,0,0.00324675324675324,0,0,0.133593589816231,0.12282678875107,-0.12282678875107,0.0953654813744583,0.0951865544498906,-0.0951865544498906,2.49040654230948,2.52931407562713,-2.52931407562713,0.204144889111069,0.206868892250247,-0.206868892250247,-7.07822876017821,-24.4339916026678,17.3927630269676,17.3557628424896,-17.3557628424896,0,0,0,4.80477311957382,4.7923754514879
Female_I_creaky_140Hz,Female,I,creaky,140,QCP,grid-search,11,0,3,0.99,0.65,0,0.2,1,0.691405491590734,0.201520441255897,-1,66.1724238864314,64.191059819319,7.88409511584122,0,0.0978588264523364,0.0983033701385398,0.0983033701385398,0,0.00333333333333334,0,0,0.039239018321822,0.0247791745933768,0.0247378455695895,0.079127315049217,0.0787238124866239,-0.0787238124866239,1.78819224118944,1.81042353920234,-1.81042353920234,0.248031068869801,0.262431024325364,-0.262431024325364,-7.36472834232671,-22.5917080707343,15.3507373601012,15.2269797284076,-15.2269797284076,0,0,0,4.51672011071823,4.69319692322876
Female_I_creaky_160Hz,Female,I,creaky,160,QCP,grid-search,8,0,3,0.99,0.4,0.05,0,1,0.823765350381553,0.206942341520986,-1,58.1065132662355,56.8233895135597,8.61947748001693,0,0.275580501724521,0.275312737126401,0.275312737126401,0,0.1,0.1,-0.1,0.0965788383826529,0.097583087451639,0.097583087451639,0.0880449834813677,0.0880460012665231,-0.0880460012665231,1.81544574636354,1.81546673261009,-1.81546673261009,0.497942640804928,0.314689001031975,-0.314689001031975,-7.16713285882312,-22.4000851628051,15.2308068711806,15.232952303982,-15.232952303982,0,0,0,3.64180871640985,3.31485476501798
Female_I_creaky_180Hz,Female,I,creaky,180,QCP,grid-search,9,0,3,0.99,0.4,0.075,0,1,0.799524032069358,0.208253623299847,-1,59.3304804559416,58.3029865909088,7.11074349455092,0,0.255677153240972,0.255410522260514,0.255410522260514,0,0.111111111111111,0.111111111111111,-0.111111111111111,0.0520036343124177,0.0524330445320444,0.0524330445320444,0.0658683281597976,0.0658632165573305,-0.0658632165573305,1.21038159269464,1.21028766303667,-1.21028766303667,0.249538912777443,0.151149801843903,-0.151149801843903,-8.96164706399464,-21.1781296610399,12.217268819686,12.2164825970452,-12.2164825970452,0,0,0,3.39623233887454,3.07548990433004
Female_I_creaky_200Hz,Female,I,creaky,200,QCP,grid-search,10,0,3,0.99,0.9,0,0.15,1,0.82610106679058,0.210636771291359,-1,58.6440291248852,57.6843548549691,9.38201606144103,0,0.175082947361445,0.174778256906308,0.174778256906308,0,0.125,0.125,-0.125,0.429601389798264,0.423326592072932,-0.423326592072932,0.0781112175849217,0.0781206252287241,-0.0781206252287241,1.30659701130388,1.3067543766562,-1.3067543766562,0.368654033727023,0.378443135807697,-0.378443135807697,-5.12254866938356,-20.9983692879817,15.8773911659423,15.8758206185982,-15.8758206185982,0,0,0,3.40440257776518,3.4134289952231
Female_I_creaky_220Hz,Female,I,creaky,220,QCP,grid-search,8,0,3,0.99,0.5,0.025,0,1,1.18537654456368,0.212479493081384,-1,65.2850116940834,58.0231239408413,11.9318633633209,0,0.24360150517044,0.243867179737334,0.243867179737334,0,0.142857142857143,0.142857142857143,-0.142857142857143,0.138066560965842,0.144824570259232,-0.144824570259232,0.0798881171424428,0.0798875372987054,-0.0798875372987054,1.21577507467596,1.21576625034027,-1.21576625034027,0.59817258384053,0.612309646471873,-0.612309646471873,-4.23259645166017,-19.5203349398046,15.2858964343743,15.2877384881444,-15.2877384881444,0,0,0,2.66254528093682,2.69078794300737
Female_I_creaky_240Hz,Female,I,creaky,240,QCP,grid-search,10,0,3,0.99,0.45,0.05,0,1,1.18857435644875,0.214136671813563,-1,65.3987087302587,57.2494215431928,9.05116398612329,0,0.309372710289195,0.309604736069641,0.309604736069641,0,0.166666666666667,0.166666666666667,-0.166666666666667,0.239586877502209,0.240816827782211,0.240816827782211,0.0600976899479658,0.0601391527391234,-0.0601391527391234,0.865220128779315,0.86581706422785,-0.86581706422785,0.0933599222931603,0.0871455103136536,-0.0871455103136536,-7.67098999161801,-19.0614710790139,11.3837047177248,11.3904810873959,-11.3904810873959,0,0,0,2.02221497804709,1.65406607418569
Female_I_creaky_260Hz,Female,I,creaky,260,QCP,grid-search,9,0,3,0.99,0.4,0.1,0,1,1.35059332225949,0.224997832148662,30,72.1418000000495,61.8858795814082,12.1015683610358,0,0.19514619574772,0.188669950136251,0.188669950136251,0,0.166666666666667,0.166666666666667,-0.166666666666667,0.110867181021643,0.10984735670101,0.10984735670101,0.0641881117187132,0.062230303170976,-0.062230303170976,0.813143234329727,0.788341464468015,-0.788341464468015,0.542438084327409,0.440859780835892,-0.440859780835892,-5.96190971084886,-19.4749503855325,13.8605668960718,13.5130406746836,-13.5130406746836,0,0,0,2.42204711730642,2.32476618409634
Female_I_creaky_280Hz,Female,I,creaky,280,QCP,grid-search,12,0,3,0.98,0.4,0.075,0,1,1.32943191490768,0.221066363398052,28,68.4241353565354,60.8845462156455,11.8706067784253,0,0.145335660176425,0.122010638422147,0.122010638422147,0,0.142857142857143,0.166666666666667,-0.166666666666667,0.524084446798685,0.488899111376327,-0.488899111376327,0.0539104150908095,0.0513076269651158,-0.0513076269651158,0.641356089022334,0.610391496929381,-0.610391496929381,0.559561288620263,0.463621408123545,-0.463621408123545,-5.92660513310052,-17.8079326557266,12.3850397026013,11.8813275226261,-11.8813275226261,0,0,0,1.7860396911613,1.73820449296272
Female_I_creaky_300Hz,Female,I,creaky,300,QCP,grid-search,14,0,3,0.95,0.4,0.025,0.2,1,1.29050064964397,0.219559986216773,-28,66.6851230821011,59.9098496892418,11.5071822077676,0,0.252625184161357,0.253248628124065,0.253248628124065,0,0,0,0,1.04824437620167,1.00837971868961,-1.00837971868961,0.0432897957348082,0.0438163277402192,-0.0438163277402192,0.48009522106712,0.485934599499055,-0.485934599499055,0.362789715063153,0.363059908672729,-0.363059908672729,-5.50905788601916,-16.5333096436069,11.0068175690977,11.0242517575877,-11.0242517575877,0,0,0,1.72057606074438,1.561601226323
Female_I_creaky_320Hz,Female,I,creaky,320,QCP,grid-search,9,0,3,0.99,0.45,0.075,0.15,1,1.49971228407247,0.248252008024857,-26,72.9225802006704,68.4095990733358,15.2561603970332,0,0.183987539713932,0.165684352944462,0.165684352944462,0,0.2,0.2,-0.2,0.124501601605832,0.113370225018564,0.113370225018564,0.0598042808173892,0.0578301778084831,-0.0578301778084831,0.609093441113182,0.588987636338469,-0.588987636338469,1.10345763182711,0.854555487935597,-0.854555487935597,-4.11226431442399,-16.7738403664023,13.0033260255093,12.6615760519783,-12.6615760519783,0,0,0,1.9202020751808,1.77770343861747
Female_I_creaky_340Hz,Female,I,creaky,340,QCP,grid-search,14,0,3,0.91,0.4,0.125,0.15,1,1.24377133081,0.256854037444053,23,74.096169915859,69.555451203478,18.2365726282498,0,0.139451487222714,0.141728301293507,0.141728301293507,0,0.25,0.25,-0.25,0.862538422130233,0.812391613080969,-0.812391613080969,0.0476267055922781,0.0481032006524535,-0.0481032006524535,0.485040690373919,0.489893419322375,-0.489893419322375,0.708178344725593,0.7033600809628,-0.7033600809628,-3.91572562121344,-18.0370369300197,14.2086145449137,14.1213113088063,-14.1213113088063,0,0,0,2.23993363997729,2.1727708306537
