FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,DQ,PQ,RQ,STcompensation,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_AE_creaky_200Hz,Female,AE,creaky,200,QCP,grid-search,10,0,3,0.99,0.55,0.125,0.05,0,0.435945592826652,0.21309784384908,-1,128.408592197935,122.846939976832,7.69742009447951,0,0.0334586992078333,0.0277174539811442,0.0277174539811442,0,0.125,0.125,-0.125,0.0314470448473176,0.0178510597332036,-0.0178510597332036,0.0613289973644428,0.0603262091805495,-0.0603262091805495,1.02587422319368,1.00910019144054,-1.00910019144054,0.46091915012587,0.241634138361994,-0.241634138361994,-11.1632516407431,-20.9983692879817,9.89752043922315,9.83511764723862,-9.83511764723862,0,0,0,3.67633383023008,4.01823774053039
Female_AE_creaky_220Hz,Female,AE,creaky,220,QCP,grid-search,10,0,3,0.99,0.4,0.075,0.1,0,0.582279399279505,0.21598841584149,-1,108.7438166672,85.3405044836244,9.47090137724413,0,0.147185988962073,0.152182095223459,0.152182095223459,0,0.142857142857143,0.142857142857143,-0.142857142857143,0.0966676411162822,0.104911420176364,-0.104911420176364,0.0656175297615942,0.0659399454889249,-0.0659399454889249,0.998598540052095,1.00350521477411,-1.00350521477411,0.438705381063628,0.451802261928206,-0.451802261928206,-7.69276450770472,-19.5203349398046,11.7198843157934,11.8275704320998,-11.8275704320998,0,0,0,3.26284717921158,3.51246456511659
Female_AE_creaky_240Hz,Female,AE,creaky,240,QCP,grid-search,14,0,3,0.97,0.4,0.025,0,0,0.533052206794072,0.212585175373451,-1,101.588784295714,93.1519013653704,9.02302502114235,0,0.270925164220637,0.271726237358205,0.271726237358205,0,0.170542635658915,0.166666666666667,-0.166666666666667,0.645533178291678,0.530226008848601,-0.530226008848601,0.0471373678493131,0.0489759004012691,-0.0489759004012691,0.678631733036872,0.705100893045278,-0.705100893045278,0.162189453128517,0.115696686033799,-0.115696686033799,-9.42059370766774,-19.0614710790139,9.53844260727494,9.64087737134617,-9.64087737134617,0,0,0,3.73906098921076,3.29372387987437
Female_AE_creaky_260Hz,Female,AE,creaky,260,QCP,grid-search,9,0,3,0.99,0.9,0,0,0,0.443498930729633,0.215653886275548,0,122.548513398747,121.858174537716,9.77529174328939,0,0.0178774201793893,0.0182770398953864,-0.0182770398953864,0,0,0,0,0.0727484469037332,0.0696177208392044,-0.0696177208392044,0.00649425973848024,0.00657206334987062,0.00657206334987062,0.0822701155545227,0.0832557416855071,0.0832557416855071,0.199114156470128,0.214871021549742,-0.214871021549742,-19.8844148379694,-19.4749503855325,0.389049459686259,0.409464452436918,0.409464452436918,0,0,0,3.03810650169713,2.41157467814722
Female_AE_creaky_280Hz,Female,AE,creaky,280,QCP,grid-search,10,0,3,0.99,0.7,0,0.2,0,0.370251628920208,0.224500522813248,29,259.619572046557,158.262601815989,10.7432502335457,0,0.0941206606062489,0.0936716575419725,-0.0936716575419725,0,0,0,0,0.294591310436724,0.293568755337844,-0.293568755337844,0.00964686738130215,0.00963358096750136,0.00963358096750136,0.114765896804305,0.114607832311979,0.114607832311979,0.360897840486279,0.316159309994871,-0.316159309994871,-18.4286570436357,-17.8079326557266,0.616196587307238,0.620724387909092,0.620724387909092,0,0,0,2.91580322186036,2.65219479537313
Female_AE_creaky_300Hz,Female,AE,creaky,300,QCP,grid-search,10,0,3,0.99,0.7,0,0.2,0,0.402274622638026,0.243640654479777,27,344.734874095098,147.721946240395,11.8372245080855,0,0.277842201469038,0.276748057275225,-0.276748057275225,0,0,0,0,0.255483775341001,0.255427283027586,-0.255427283027586,0.0168402723886325,0.0168266186943346,0.0168266186943346,0.186763050229645,0.186611627168595,0.186611627168595,0.476433938393767,0.396810085158792,-0.396810085158792,-18.68041928635,-16.5333096436069,2.14561522369987,2.14710964274315,2.14710964274315,0,0,0,2.66586728170526,2.19791752108282
Female_AE_creaky_320Hz,Female,AE,creaky,320,QCP,grid-search,12,0,3,0.99,0.4,0.075,0,0,0.439498490838662,0.246105232982735,-25,676.717593113692,135.08395481358,9.89834937419073,0,0.0506856048281685,0.0600367504253369,-0.0600045711920903,0,0.00344827586206897,0,0,1.41942710697381,1.42570096751247,-1.42570096751247,0.00810530617230083,0.00819759158198075,0.00819759158198075,0.0825507599169579,0.0834906665085633,0.0834906665085633,3.48237911930358,0.25092137817084,-0.25092137817084,-16.5870199050657,-16.7738403664023,0.693376942244643,0.186820461336591,-0.186820461336591,0,0,0,3.03099147714682,2.50162435872668
Female_AE_creaky_340Hz,Female,AE,creaky,340,QCP,grid-search,10,0,3,0.99,0.75,0,0.2,0,0.400835292068308,0.628496092306444,-24,678.808512210968,365.868243965389,13.2517318247901,0,0.0181913971658407,0.0198034817738954,-0.0198034817738954,0,0,0,0,0.14945861788717,0.149788148030815,-0.149788148030815,0.0117482141787707,0.0117512949897491,0.0117512949897491,0.119646359013661,0.119677734660271,0.119677734660271,3.04297045504168,0.473260161206331,-0.473260161206331,-17.5380629673223,-18.0370369300197,0.499291499787293,0.498973962697361,-0.498973962697361,0,0,0,4.67074357224217,2.43076506721809
Female_AE_creaky_360Hz,Female,AE,creaky,360,QCP,grid-search,10,0,3,0.99,0.4,0.125,0.05,0,0.583373806481255,0.651098701228684,-23,383.73701034152,272.522346007585,11.5920939274368,0,0.0905855242734245,0.05844327991535,0.05844327991535,0,0.00403225806451613,0,0,0.622948273152854,0.489950104908672,-0.48991532415728,0.0241931387219796,0.02137325170118,0.02137325170118,0.225770525177643,0.200690633058455,0.200690633058455,3.63334825997791,0.222029740256306,-0.222029740256306,-18.781079854141,-15.8451156421602,2.8061830528483,2.93596421198083,2.93596421198083,0,0,0,4.08207852685977,1.58749449187991
Female_AE_creaky_80Hz,Female,AE,creaky,80,QCP,grid-search,14,0,3,0.99,0.9,0,0.05,0,0.122080508717257,0.196373090296621,-1,614.677605071857,602.79352117115,7.76116745515647,0,0.00299788667103982,0.00128742860262878,0.00125610747844894,0,0.04421768707483,0.0476190476190477,-0.0476190476190477,0.162046516613382,0.0565047773310852,-0.0565047773310852,0.0773937012193431,0.0760539013039312,-0.0760539013039312,2.66110794476289,2.93254054378487,-2.93254054378487,0.172753018530783,0.178260868002723,-0.177927281639818,-19.0334735345941,-25.6726137988549,6.66080438286617,6.63914927016153,-6.63914927016153,0,0,0,9.38358356492489,7.22132472971319
