FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,HPflag,Niter_IOP_IAIF,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_E_breathy_300Hz,Female,E,breathy,300,IOP-IAIF,grid-search,7,0,4,0.99,0,5,0.430647719831546,0.443849748874496,-28,122.762657883003,126.151055146524,11.7232590021711,0,0.193024623728113,0.193365420107587,0.193365420107587,0,0,0,0,10.7873692051152,10.6639164524133,-10.6639164524133,0.149321811539255,0.150121906766322,-0.150121906766322,1.35429284867928,1.36154941242646,-1.36154941242646,0.754855456198321,0.752921407672109,-0.752921407672109,-5.9831790529436,-33.9235371301628,27.8621425359082,27.9403580772192,-27.9403580772192,0,0,0,6.42048058847917,6.02161999042233
Female_E_breathy_320Hz,Female,E,breathy,320,IOP-IAIF,grid-search,7,0,3,0.96,0,6,0.658808309855279,0.434971156242924,-27,94.0006166055814,88.5420176081033,10.4894355334011,0,0.256289220258133,0.258189898421702,0.258189898421702,0,0,0,0,0.692694714917503,0.802225303705427,0.802225303705427,0.162385982752013,0.163519385084454,-0.163519385084454,1.37328523033288,1.38287032294239,-1.38287032294239,0.201656879531677,0.197331181491535,-0.197331181491535,-7.67871761290932,-31.8634651879623,24.076227115451,24.184747575053,-24.184747575053,0,0,0,6.58662596009798,6.20165865328584
Female_E_breathy_340Hz,Female,E,breathy,340,IOP-IAIF,grid-search,6,0,4,0.99,0,4,0.763336060398835,0.466659775987062,-25,91.2213145180517,92.2473163368275,16.5438628135293,0,0.388743287653108,0.389279123897643,0.389279123897643,0,0.2,0.2,-0.2,5.66793912444316,5.60714991696861,-5.60714991696861,0.127296514906923,0.127513717215578,-0.127513717215578,1.07643707911153,1.07827377211821,-1.07827377211821,0.7071269636036,0.700450720792288,-0.700450720792288,-8.83126538079599,-32.2967201765442,23.4719821460112,23.4654547957482,-23.4654547957482,0,0,0,4.42602623532611,4.21192665308505
Female_E_breathy_360Hz,Female,E,breathy,360,IOP-IAIF,grid-search,6,0,6,0.97,0,6,0.669606116918793,0.41762449515697,-25,97.5463687769568,86.8632064744072,15.8543310234795,0,0.322903095255041,0.323602704551787,0.323602704551787,0,0.111111111111111,0.111111111111111,-0.111111111111111,1.80061563735878,1.76474762423331,-1.76474762423331,0.161243152095205,0.16147167148019,-0.16147167148019,1.26331650097975,1.26510691692048,-1.26510691692048,0.489568090742618,0.488650286618835,-0.488650286618835,-3.56427251571455,-31.3902676453272,27.8129738766558,27.8259951296127,-27.8259951296127,0,0,0,5.44202597998033,4.92626310485324
Female_E_breathy_80Hz,Female,E,breathy,80,IOP-IAIF,grid-search,7,0,4,0.99,0,6,0.0794516316814173,0.428148235361755,-4,746.916859741761,760.084774632761,4.32324035571775,0,0.142448853131731,0.135015147943311,0.135015147943311,0,0.116724738675958,0.121951219512195,-0.121951219512195,0.86903213374271,0.104786027734384,0.104602306686921,0.399450220361092,0.383787098325651,-0.383787098325651,9.85655291435184,10.7835360021657,-10.7835360021657,0.196093894022156,0.134859309070352,-0.134841352236829,-10.2276891410655,-37.4423049027738,26.067181190607,27.1578827492623,-27.1578827492623,0,0,0,11.6073935597267,10.3781473637435
Female_E_creaky_100Hz,Female,E,creaky,100,IOP-IAIF,grid-search,7,0,4,0.99,0,5,0.391332838092187,0.201622008321235,-2,141.874640563435,138.12219547057,11.6869303493023,0,0.265346184464937,0.25345313049787,0.25345313049787,0,0.0196078431372549,0,0,0.035303710979889,0.033745778550923,0.033745778550923,0.160247800448027,0.159254630100071,-0.159254630100071,4.98412713077446,5.01355796638266,-5.01355796638266,0.493753775116493,0.481790650803894,-0.481790650803894,-3.50935425880238,-25.8377539534631,22.4128681839984,22.3283996946607,-22.3283996946607,0,0,0,7.03616235919157,7.01322943006414
Female_E_creaky_120Hz,Female,E,creaky,120,IOP-IAIF,grid-search,7,0,4,0.99,0,5,0.528300922772474,0.203078270121023,-2,96.1817037089329,90.7771594166914,15.0839131537275,0,0.370934591513722,0.378608533942503,0.378608533942503,0,0,0,0,0.0358724774008792,0.0305826701958409,0.0305814310176586,0.146823941991163,0.147063020733808,-0.147063020733808,3.85377606325074,3.90776663841508,-3.90776663841508,0.588619608072934,0.597305653801424,-0.597305653801424,-2.09621893285341,-24.4339916026678,22.3521792690049,22.3377726698144,-22.3377726698144,0,0,0,6.77547594944074,6.47874580353625
Female_E_creaky_140Hz,Female,E,creaky,140,IOP-IAIF,grid-search,7,0,6,0.99,0,4,0.90330359933501,0.199726457545764,-2,65.5062276089241,58.1695331978112,25.3123521331421,0,0.682673819229472,0.682297600277269,0.682297600277269,0,0.16,0.166666666666667,0.166666666666667,0.0938796544736726,0.078453467599914,-0.078453467599914,0.168217849966189,0.167273605871311,-0.167273605871311,3.82717153965865,3.84597240747185,-3.84597240747185,6.53850706111915,6.25258423092364,-6.25258423092364,3.08729153356915,-22.5917080707343,25.7987575071601,25.6789996043035,-25.6789996043035,0,0,0,6.57507933975535,6.42386991635698
Female_E_creaky_160Hz,Female,E,creaky,160,IOP-IAIF,grid-search,7,0,4,0.99,0,5,0.750236049381659,0.211500776622247,-1,69.4192941170747,65.1066240588788,23.248836214573,0,0.537572958466735,0.540846182203613,0.540846182203613,0,0,0,0,0.200359097684101,0.201124385100208,0.201124385100208,0.139059937831406,0.139613170534866,-0.139613170534866,2.86734987779319,2.87875727340545,-2.87875727340545,1.83451842386006,1.87792850484286,-1.87792850484286,1.00094065970744,-22.4000851628051,23.3415115389516,23.4010258225126,-23.4010258225126,0,0,0,6.01574347969388,5.41797763896788
Female_E_creaky_180Hz,Female,E,creaky,180,IOP-IAIF,grid-search,7,0,6,0.99,0,4,1.05345904647144,0.20674198111951,-2,79.4587548002582,68.5281461264261,42.8892011920526,0,0.845017224788817,0.845952774479424,0.845952774479424,0,0.111111111111111,0.111111111111111,0.111111111111111,0.112990775999639,0.107245564834088,-0.107245564834088,0.174879188225446,0.175116247877006,-0.175116247877006,3.21354065431789,3.21789680918981,-3.21789680918981,12.9108285984598,12.7187238310342,-12.7187238310342,7.03340475419771,-21.1781296610399,28.1891046193269,28.2115344152376,-28.2115344152376,0,0,0,6.30659557122116,5.76919942481578
Female_E_creaky_200Hz,Female,E,creaky,200,IOP-IAIF,grid-search,7,0,5,0.99,0,5,1.27287153143093,0.214371971002139,-1,66.1319961754059,62.9182832837066,26.3849718565008,0,0.546040771510268,0.550380238236651,0.550380238236651,0,0.125,0.125,0.125,0.107544651593085,0.107824878087278,-0.107824878087278,0.118009329384488,0.118947757168935,-0.118947757168935,1.97398839561184,1.98968584568871,-1.98968584568871,1.26661264754554,1.27189610003087,-1.27189610003087,1.58626005803357,-20.9983692879817,22.4828453328137,22.5846293460153,-22.5846293460153,0,0,0,4.03331367227638,3.8315682535714
Female_E_creaky_220Hz,Female,E,creaky,220,IOP-IAIF,grid-search,7,0,4,0.99,0,5,1.40267876874946,0.212245749740099,-1,74.6236444710237,68.6808963616831,34.8941431684162,0,0.626753803363479,0.62961851161417,0.62961851161417,0,0,0,0,0.685619288642627,0.682452243355698,0.682452243355698,0.123238377210724,0.12383572124239,-0.12383572124239,1.87549979415788,1.88459045758422,-1.88459045758422,6.860030165062,6.98572674410671,-6.98572674410671,5.54604072171074,-19.5203349398046,25.0127490783585,25.0663756615153,-25.0663756615153,0,0,0,4.36389883285127,4.23758999557491
Female_E_creaky_240Hz,Female,E,creaky,240,IOP-IAIF,grid-search,6,0,6,0.99,0,5,0.978006286544016,0.221612235243758,-1,81.6690679091054,79.9193644699599,55.6391881252705,0,0.829664586751323,0.828083361451181,0.828083361451181,0,0.333333333333334,0.333333333333333,0.333333333333333,1.65368948522562,1.73648866485119,1.73648866485119,0.15758052861873,0.157292981451556,-0.157292981451556,2.26867031632428,2.26453052996598,-2.26453052996598,15.1968743103078,14.5294223612889,-14.5294223612889,8.85394819609178,-19.0614710790139,27.9373783246379,27.9154192751057,-27.9154192751057,0,0,0,5.15635690963555,4.71616770680784
Female_E_creaky_260Hz,Female,E,creaky,260,IOP-IAIF,grid-search,14,0,6,0.97,0,6,1.28524947389774,0.216828112457475,30,87.1456032983335,82.1442962239039,59.2288150450759,0,1,1,1,0,1,1,1,6.21137979074004,6.07017929566462,-6.07017929566462,0.138252262362752,0.139495088927952,-0.139495088927952,1.75139739682164,1.76714168319924,-1.76714168319924,12.7065474408449,12.5864301769383,-12.5864301769383,12.0124226784447,-19.4749503855325,31.4591183964184,31.4873730639772,-31.4873730639772,0,0,0,5.21700278454606,4.5673833811658
Female_E_creaky_280Hz,Female,E,creaky,280,IOP-IAIF,grid-search,12,0,6,0.96,0,6,1.46110726038141,0.212047778417168,-30,84.4568654204714,79.532067767364,54.5653169234971,0,0.976340201767189,0.977486086401787,0.977486086401787,0,0.666666666666667,0.666666666666667,0.666666666666667,10.7440563210514,10.4330055968839,-10.4330055968839,0.103983277072271,0.106046755839099,-0.106046755839099,1.23705795613818,1.2616065460432,-1.2616065460432,9.37383571861407,9.30159190250315,-9.30159190250315,10.8784934644569,-17.8079326557266,28.647863192014,28.6864261201835,-28.6864261201835,0,0,0,4.46861540174579,3.68344579854294
Female_E_creaky_300Hz,Female,E,creaky,300,IOP-IAIF,grid-search,10,0,5,0.98,0,5,2.03477990502297,0.224448386723098,-1,86.8962193681272,81.8782487584354,49.0881752503469,0,0.845194628924609,0.861478193623781,0.861478193623781,0,0.616352201257862,0.666666666666667,0.666666666666667,14.4781775597217,13.9964963582813,-13.9964963582813,0.0798672481290163,0.085854570485849,-0.085854570485849,0.885748788962089,0.95214976872445,-0.95214976872445,6.70388632435935,6.60380752252835,-6.60380752252835,6.83203504145416,-16.5333096436069,23.0127937498698,23.365344685061,-23.365344685061,0,0,0,3.36581652466857,2.63373967281763
Female_E_creaky_320Hz,Female,E,creaky,320,IOP-IAIF,grid-search,8,0,3,0.99,0,5,1.32868066725264,0.264141172823842,24,94.0340785935242,80.1511564289774,43.8145236304845,0,0.652443489476023,0.649246441821467,0.649246441821467,0,0.224137931034483,0.2,0.2,15.0940307863749,15.8975739094728,-15.8975739094728,0.0604385157750547,0.0566595346683897,-0.0566595346683897,0.615552984603361,0.577064893538632,-0.577064893538632,5.67471150368116,5.08909862179441,-5.08909862179441,6.37384486348607,-16.7738403664023,23.1381054126499,23.1476852298883,-23.1476852298883,0,0,0,3.31428208238702,2.97926369883998
Female_E_creaky_340Hz,Female,E,creaky,340,IOP-IAIF,grid-search,10,0,6,0.96,0,6,1.45219643330542,0.238953128701914,23,98.6458367624785,94.4957623471267,71.6304209928727,0,1,1,1,0,1,1,1,10.8196357392203,10.6035714565281,-10.6035714565281,0.132776188445114,0.134234882489275,-0.134234882489275,1.35222147548827,1.3670771317304,-1.3670771317304,13.8774762166394,14.0423030449324,-14.0423030449324,16.4578065804112,-18.0370369300197,34.4467110947395,34.4948435104309,-34.4948435104309,0,0,0,4.61904673260738,3.95347878644969
Female_E_creaky_360Hz,Female,E,creaky,360,IOP-IAIF,grid-search,13,0,6,0.96,0,4,1.00629801156653,0.25409434156997,22,103.372443709502,89.857026390784,64.4143696986605,0,0.817619147229341,0.813554720124355,0.813554720124355,0,1,1,-1,10.5392983361021,10.3384057694686,-10.3384057694686,0.0996839483665623,0.100936793598813,-0.100936793598813,0.935919741454559,0.947682543842149,-0.947682543842149,0.360417642993956,0.354856925405766,0.354856925405766,15.7665912634877,-15.8578481573164,31.6071583138723,31.6244394208041,-31.6244394208041,0,0,0,3.59300213351247,4.7917246913286
Female_E_creaky_80Hz,Female,E,creaky,80,IOP-IAIF,grid-search,6,0,5,0.99,0,5,0.502364746708737,0.208225278596789,-2,102.53499517413,98.2300180883782,11.5494856371525,0.0625,0.365722822868399,0.363779031283986,0.363779031283986,0.0625,0.04421768707483,0.0476190476190477,-0.0476190476190477,0.573326854975361,0.0958545640365358,0.0958545640365358,0.183506936485858,0.173372039161434,-0.173372039161434,6.1803460152784,6.67648617422378,-6.67648617422378,0.916514635047158,0.47655624381853,-0.47655624381853,-3.80245707931618,-25.6726137988549,22.7445707136077,21.870161245824,-21.870161245824,0,0,0,6.94763936713522,7.43592954620406
Female_E_normal_100Hz,Female,E,normal,100,IOP-IAIF,grid-search,6,0,5,0.99,0,5,0.383644226737222,0.274070568797684,-2,141.879074540631,138.840265284754,7.96351320211143,0,0.299295932430473,0.298344912991062,0.298344912991062,0,0.0882740447957838,0.0909090909090908,-0.0909090909090908,0.067003751807767,0.063577174890689,0.063577174890689,0.183967757781711,0.183320872616939,-0.183320872616939,5.25976695265427,5.29709885579728,-5.29709885579728,0.265907367420183,0.266526978491738,-0.266526978491738,-6.59991823674068,-27.3479721191109,20.7759433572713,20.7521890047893,-20.7521890047893,0,0,0,6.6958961254699,6.32539409222808
Female_E_normal_120Hz,Female,E,normal,120,IOP-IAIF,grid-search,7,0,6,0.99,0,4,0.474168661996238,0.275348046734382,-2,107.335035931055,105.797143654167,8.8554774330805,0,0.298422155728356,0.303042146096649,0.303042146096649,0,0.00478468899521531,0,0,0.0294489753944563,0.0274681618235704,0.0274681618235704,0.189987256025872,0.189712094098576,-0.189712094098576,4.56500456596965,4.60346825879363,-4.60346825879363,0.249580910789983,0.235720516411036,-0.235720516411036,-3.57319630802192,-28.0644758449807,24.5043497251047,24.4916891732127,-24.4916891732127,0,0,0,7.29377017385805,7.52952325948315
Female_E_normal_140Hz,Female,E,normal,140,IOP-IAIF,grid-search,6,0,5,0.99,0,5,0.628998098323542,0.27127835667702,-2,82.3195062288183,76.4135490367977,14.2988843543273,0,0.480980217488665,0.481013966942211,0.481013966942211,0,0.00470588235294117,0,0,0.16592945743047,0.145976805657213,-0.145976805657213,0.186839786047231,0.186009348749281,-0.186009348749281,3.90803453848064,3.9312530894452,-3.9312530894452,0.714536765064453,0.700408498933239,-0.700408498933239,-1.85748613222497,-26.0128250629911,24.2066893811767,24.1553389307661,-24.1553389307661,0,0,0,6.26038945507909,6.03610315568757
Female_E_normal_160Hz,Female,E,normal,160,IOP-IAIF,grid-search,6,0,4,0.99,0,5,0.479451049624447,0.274947092197379,-2,111.930403500395,104.504661923095,12.2047967730492,0,0.423732075728093,0.425079481114233,0.425079481114233,0,0.0666666666666665,0.0666666666666665,0.0666666666666665,0.217706572814815,0.217407404406302,0.217407404406302,0.176484664233384,0.176639055458473,-0.176639055458473,3.33853632552598,3.34145692327617,-3.34145692327617,0.498005476867493,0.500976779376332,-0.500976779376332,-2.19349078257539,-26.8895790400294,24.6840659726038,24.696088257454,-24.696088257454,0,0,0,7.3180742483801,6.89582329403535
Female_E_normal_180Hz,Female,E,normal,180,IOP-IAIF,grid-search,6,0,5,0.99,0,4,0.746526807954905,0.273930565361382,-2,81.023683964404,70.4963407844852,25.5165373246378,0,0.734920433730893,0.734838926357591,0.734838926357591,0,0,0,0,0.377466271612629,0.376840353320368,-0.376840353320368,0.205839673715464,0.205860490198257,-0.205860490198257,3.46349623955329,3.46384650152452,-3.46384650152452,1.20953558419176,1.2187028697035,-1.2187028697035,2.41937482345347,-27.0402140079077,29.4590159564227,29.4595888313612,-29.4595888313612,0,0,0,7.51787739495816,7.39069005451345
Female_E_normal_200Hz,Female,E,normal,200,IOP-IAIF,grid-search,7,0,4,0.99,0,5,0.875267379585964,0.279545443162223,-1,65.7074585004494,64.8105538351409,16.5442046211084,0,0.415384181383738,0.417565150315534,0.417565150315534,0,0.0909090909090908,0.0909090909090908,-0.0909090909090908,0.116541879383144,0.118180471981283,-0.118180471981283,0.118268741686051,0.118990984430053,-0.118990984430053,1.82976335959853,1.8409373459864,-1.8409373459864,0.626957678610742,0.63191476352746,-0.63191476352746,-6.49690051309059,-25.0164759753082,18.4424391369754,18.5195754622176,-18.5195754622176,0,0,0,4.37502828727311,3.7718938988
Female_E_normal_220Hz,Female,E,normal,220,IOP-IAIF,grid-search,7,0,4,0.98,0,4,0.888583312928309,0.270797524960079,-2,73.1627425331038,65.1145783946072,22.8397604527844,0,0.577197845787298,0.578114499275351,0.578114499275351,0,0,0,0,0.464938180154379,0.462989197228438,0.462989197228438,0.153994661130998,0.154464833859818,-0.154464833859818,2.16598170848726,2.17259483080575,-2.17259483080575,1.91334269214948,1.85259463354711,-1.85259463354711,1.03504140299564,-24.6665122813478,25.6724213007104,25.7015536843435,-25.7015536843435,0,0,0,5.91077704978536,5.23952460980595
Female_E_normal_240Hz,Female,E,normal,240,IOP-IAIF,grid-search,6,0,6,0.99,0,4,1.19220320051868,0.282295134120015,-2,79.3122397757642,74.0031646252585,37.9610726613605,0,0.615718620148656,0.615355390667985,0.615355390667985,0,0,0,0,0.107904685577108,0.118508236708749,0.118508236708749,0.185067771910622,0.185064558725906,-0.185064558725906,2.46398299256435,2.46394021238491,-2.46394021238491,3.73980899450755,3.68588744758182,-3.68588744758182,1.97709737735186,-24.4933685169627,26.4710951620758,26.4704658943145,-26.4704658943145,0,0,0,5.34667557298176,5.26732832712967
Female_E_normal_260Hz,Female,E,normal,260,IOP-IAIF,grid-search,7,0,4,0.99,0,4,0.911395705941131,0.27536322717111,-2,85.2656841999188,74.5024043475224,41.9432452024675,0,0.805654461671641,0.804670247440014,0.804670247440014,0,0.111111111111111,0.111111111111111,0.111111111111111,2.3876892158036,2.20367139630869,-2.20367139630869,0.187286130321829,0.187408071613359,-0.187408071613359,2.200330074511,2.20176270110549,-2.20176270110549,4.23113279926683,4.10482928032343,-4.10482928032343,4.20251364580335,-25.1830564915176,29.4757073372207,29.3855701373209,-29.3855701373209,0,0,0,6.66038118659123,6.31573259734214
Female_E_normal_280Hz,Female,E,normal,280,IOP-IAIF,grid-search,7,0,6,0.97,0,6,1.10824536076658,0.277327016902677,-2,81.3952811330298,72.2980228857222,37.3395181608788,0,0.795055068672294,0.798379860141609,0.798379860141609,0,0.125,0.125,0.125,7.60995172892842,7.55120706377043,-7.55120706377043,0.155840532100129,0.156462496811438,-0.156462496811438,1.7112704107509,1.7181001474866,-1.7181001474866,1.57455344880996,1.55209923243983,-1.55209923243983,3.60097456099053,-25.2228896815925,28.7516576282238,28.8238642425831,-28.8238642425831,0,0,0,5.22621526065287,5.00207393206018
Female_E_normal_300Hz,Female,E,normal,300,IOP-IAIF,grid-search,7,0,5,0.99,0,4,1.32723389911147,0.284638499562162,-1,76.7438240461413,72.9234357804133,32.8445086209637,0,0.562529598521126,0.568360074977093,0.568360074977093,0,0.125,0.125,0.125,13.3002588966315,13.1896313580728,-13.1896313580728,0.0978664779747043,0.0988992461107109,-0.0988992461107109,1.00398899511233,1.01458391856836,-1.01458391856836,1.83198707168407,1.82544295593217,-1.82544295593217,0.691779581166024,-23.8770683987554,24.4424425816886,24.5688479799214,-24.5688479799214,0,0,0,3.77080711284591,3.53333884987652
Female_E_normal_320Hz,Female,E,normal,320,IOP-IAIF,grid-search,8,0,3,0.98,0,6,0.912980314707081,0.284197192947984,24,75.7745056847122,69.9831726116327,29.7593862206799,0,0.410385662470809,0.431154676652692,0.431154676652692,0,0.0467980295566502,0,0,13.1498724032829,12.8936594018904,-12.8936594018904,0.0672766627124289,0.070826829133275,-0.070826829133275,0.636888071666025,0.670496436806415,-0.670496436806415,1.9964288165833,2.00127462790909,-2.00127462790909,-1.52757911216064,-23.636820934648,21.694096479391,22.1092418224874,-22.1092418224874,0,0,0,3.69208000724311,3.50229500395017
Female_E_normal_340Hz,Female,E,normal,340,IOP-IAIF,grid-search,7,0,3,0.99,0,4,1.49489245666491,0.286374414635143,23,81.6135911499578,76.9590670949871,37.6568744455002,0,0.658953033686478,0.664845499222141,0.664845499222141,0,0.347619047619048,0.428571428571429,0.428571428571429,9.80920618769441,9.75232742673644,-9.75232742673644,0.127891721566311,0.128916046602634,-0.128916046602634,1.20037127902375,1.2099854302677,-1.2099854302677,2.07709106603866,2.07631266360937,-2.07631266360937,6.93767529965354,-26.4791061656588,33.2778226360035,33.4167814653123,-33.4167814653123,0,0,0,4.59615367663966,4.32081841054849
Female_E_normal_360Hz,Female,E,normal,360,IOP-IAIF,grid-search,6,0,3,0.99,0,5,0.991255109374629,0.286673100870697,22,82.6789475453741,75.0443654710093,37.8625745135294,0,0.713213418740265,0.714191527069555,0.714191527069555,0,0.166666666666667,0.166666666666667,0.166666666666667,6.70490560864869,6.67702659215232,-6.67702659215232,0.12474368596019,0.12494875947406,-0.12494875947406,1.08803147042782,1.08982014963129,-1.08982014963129,2.05932065598463,2.04976855640352,-2.04976855640352,5.62739404740015,-23.0032922235525,28.6148611216416,28.6306862709527,-28.6306862709527,0,0,0,4.87835991209733,4.525010577188
Female_E_normal_80Hz,Female,E,normal,80,IOP-IAIF,grid-search,6,0,4,0.99,0,5,0.214735538209917,0.276751942000682,-3,290.589354881569,291.951979167937,8.18000656227415,0,0.161518499599981,0.156539710754208,0.156539710754208,0,0.0714285714285713,0.0714285714285713,-0.0714285714285713,0.0690732935099457,0.0775986643944861,0.0775986643944861,0.223398856255109,0.220195150926911,-0.220195150926911,7.48736218148717,7.63905035879593,-7.63905035879593,1.38635432984348,0.209408500376129,-0.209408500376129,-6.82370858109234,-29.9011959800594,23.2159977616486,23.0774873989671,-23.0774873989671,0,0,0,9.04085107023429,8.71029201505421
Female_E_whispery_100Hz,Female,E,whispery,100,IOP-IAIF,grid-search,7,0,4,0.99,0,6,0.0802985144222183,0.393429063052538,-3,774.100114455679,770.239220988199,3.23293593389264,0,0.0793233271151217,0.0819665376501585,-0.0819665376501585,0,0.20271164021164,0.208333333333333,-0.208333333333333,0.018742927655863,0.0129989851912597,-0.00282793110893209,0.299668357991336,0.299657959731314,-0.299657959731314,6.77543458317872,6.83927392487509,-6.83927392487509,0.0691844906127911,0.0723051194283635,-0.0723051194283635,-14.9237402750841,-35.8078107670891,20.9047040604454,20.8881423121258,-20.8881423121258,0,0,0,6.07624447023809,8.27903411130534
Female_E_whispery_120Hz,Female,E,whispery,120,IOP-IAIF,grid-search,7,0,4,0.99,0,6,0.120291125738031,0.40137456508699,-3,499.449728637511,498.916705629387,3.93957586608962,0,0.0338641926719557,0.0338344800339771,-0.0338223840643445,0,0.196687370600414,0.2,-0.2,0.0147309882997103,0.00449272964591785,0.00448962505426209,0.266976232620166,0.265708491453228,-0.265708491453228,5.19359456257301,5.23508212273708,-5.23508212273708,0.0661118611230892,0.0635807368858857,-0.0635807368858857,-15.1311433991749,-34.7102835265044,19.6617476769622,19.5791401273295,-19.5791401273295,0,0,0,5.01704664575816,7.28534648438161
Female_E_whispery_140Hz,Female,E,whispery,140,IOP-IAIF,grid-search,7,0,4,0.99,0,6,0.159790155275213,0.400713337462981,-3,372.245341634038,366.064738918797,4.55109342308055,0,0.0519883894846773,0.0492897449711499,0.0492897449711499,0,0.163809523809524,0.166666666666667,-0.166666666666667,0.29067028944641,0.259909003078519,-0.259909003078519,0.306523861965748,0.305224360764676,-0.305224360764676,5.16365927977003,5.19776014932828,-5.19776014932828,0.174312044622717,0.178801625077325,-0.178801625077325,-11.1740240231188,-36.7406885390095,25.6085667633817,25.5667479214907,-25.5667479214907,0,0,0,5.35447396123383,7.87854286633053
Female_E_whispery_160Hz,Female,E,whispery,160,IOP-IAIF,grid-search,6,0,4,0.99,0,7,0.133504917311635,0.405395366781129,-2,448.670545648361,445.462609122612,2.67176957284513,0,0.0139307849103419,0.0136923179528391,-0.0136900623220714,0,0.0606265494703627,0.0588235294117646,-0.0588235294117646,0.0618731298290811,0.0643192400999624,0.0643188632642051,0.250890824464544,0.249934763470516,-0.249934763470516,3.81963444038971,3.85006193673397,-3.85006193673397,0.0382330790159876,0.0337541807792006,-0.0337541807792006,-15.266243868169,-37.3627832417674,22.1785029831844,22.0965393735985,-22.0965393735985,0,0,0,5.71516197630479,7.34043118960196
Female_E_whispery_180Hz,Female,E,whispery,180,IOP-IAIF,grid-search,7,0,4,0.98,0,6,0.162524675566003,0.397154861555735,-3,364.040698459872,355.594939873475,8.0538942179636,0,0.0466720108887083,0.047185039963687,-0.047185039963687,0,0.110416666666667,0.133333333333333,-0.133333333333333,1.02981269413166,1.0271102346688,-1.0271102346688,0.285389831793685,0.285562601136824,-0.285562601136824,3.94052802830569,3.94291354580921,-3.94291354580921,0.299860626439865,0.29975318266034,-0.29975318266034,-10.719378172496,-38.2396188180735,27.5089875731107,27.5202406455775,-27.5202406455775,0,0,0,5.5550842941807,7.8773258396575
Female_E_whispery_200Hz,Female,E,whispery,200,IOP-IAIF,grid-search,6,0,3,0.98,0,6,0.227120138202779,0.40376167069737,-2,247.718081161788,242.733060519433,4.94082334259239,0,0.0173501759016908,0.0170944854567609,-0.0170944854567609,0,0.0714285714285715,0.0714285714285715,-0.0714285714285715,0.0441202695028594,0.0452409440540649,-0.0452409440540649,0.219178567363,0.219399471133082,-0.219399471133082,2.78675995476183,2.78956864991724,-2.78956864991724,0.0981958700141708,0.098805140032978,-0.098805140032978,-12.6184280347581,-37.8134271112257,25.1799700381289,25.1949990764676,-25.1949990764676,0,0,0,4.48093333332378,6.11395672762414
Female_E_whispery_220Hz,Female,E,whispery,220,IOP-IAIF,grid-search,7,0,3,0.99,0,7,0.297198192250892,0.392340361527273,-2,183.246326105204,176.938300508844,4.37913833676054,0,0.107810052004426,0.108560448426173,0.108560448426173,0,0.166666666666667,0.166666666666667,-0.166666666666667,0.234003305673336,0.23538083878303,0.23538083878303,0.222046149412465,0.222356480716477,-0.222356480716477,2.60335180965595,2.60699024952095,-2.60699024952095,0.0577814575793427,0.0591944277235575,-0.0591944277235575,-11.9848462179995,-36.7099146542461,24.7010830058599,24.7250684362466,-24.7250684362466,0,0,0,3.82992646227902,5.65287894750147
Female_E_whispery_240Hz,Female,E,whispery,240,IOP-IAIF,grid-search,6,0,4,0.97,0,6,0.294202104877647,0.393463378117364,-3,191.833239513838,177.167530497126,15.5498087060857,0,0.206552114673113,0.206777633118477,0.206777633118477,0,0.454545454545454,0.454545454545454,-0.454545454545454,0.878973161937742,0.866866386166173,-0.866866386166173,0.267032780123106,0.26714026059698,-0.26714026059698,2.9487583258416,2.94994519863698,-2.94994519863698,0.623956711306145,0.623494349485839,-0.623494349485839,-10.4656489634207,-38.6383106509363,28.166942986998,28.1726616875156,-28.1726616875156,0,0,0,4.90814152236645,6.66735945506477
Female_E_whispery_260Hz,Female,E,whispery,260,IOP-IAIF,grid-search,7,0,4,0.96,0,5,0.400346325206474,0.393526131637251,28,144.328082908836,124.594245849951,15.3404473243207,0,0.133816570779729,0.133745872108745,0.133745872108745,0,0.4,0.4,-0.4,0.768556934610226,0.737596193578241,-0.737596193578241,0.23874064398021,0.238922356804925,-0.238922356804925,2.37486851972306,2.37667610497478,-2.37667610497478,0.510835647369338,0.512636045100599,-0.512636045100599,-9.06698190774804,-37.0003211282065,27.9214057026244,27.9333392204585,-27.9333392204585,0,0,0,3.76690726992897,5.60011609221769
