FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_I_breathy_180Hz,Female,I,breathy,180,GFM-IAIF,grid-search,6,0,3,0.99,0.506200971917585,0.430851608047977,-4,114.065432456713,103.859130221499,29.0324218549568,0,0.42557723496674,0.424629786210651,0.424629786210651,0,0.0542763157894736,0.0526315789473684,-0.0526315789473684,4.66866518712081,4.6804267723976,4.6804267723976,0.293495982005052,0.29343868761837,-0.29343868761837,4.28818493173403,4.28734782001631,-4.28734782001631,0.207642551548534,0.20272613564498,-0.20272613564498,-7.32666734327664,-34.3795330034554,27.054638979502,27.0528656601788,-27.0528656601788,0,0,0,6.32189617667534,6.6904538000977
Female_I_breathy_200Hz,Female,I,breathy,200,GFM-IAIF,grid-search,7,0,3,0.96,0.416566546465653,0.427167832953566,-3,130.493871918575,121.281047262413,15.0719127104646,0,0.230085328270922,0.230447429036637,0.230447429036637,0,0.0588235294117647,0.0588235294117648,-0.0588235294117648,1.60834841350091,1.47031977499244,-1.47031977499244,0.210498622757991,0.211363648758334,-0.211363648758334,2.82311210216894,2.83471343873952,-2.83471343873952,0.271312709360282,0.261460392460932,-0.261460392460932,-10.2544453961324,-34.1519793068017,23.8387939464749,23.8975339106693,-23.8975339106693,0,0,0,7.3804586661137,6.87505462290159
Female_I_breathy_220Hz,Female,I,breathy,220,GFM-IAIF,grid-search,6,0,3,0.98,0.521706066965597,0.428843990621163,-2,103.842562014379,101.933710024947,7.13863139505489,0,0.311677245514013,0.311786198869419,0.311786198869419,0,0,0,0,2.44135033079459,2.46568511127202,-2.46568511127202,0.19226808313278,0.192265482685761,-0.192265482685761,2.36596092121379,2.36592892133153,-2.36592892133153,0.38263314573633,0.385709033752664,-0.385709033752664,-7.3055177964825,-33.2217831286642,25.8927248182069,25.9162653321817,-25.9162653321817,0,0,0,6.93432130552663,6.66622739988725
Female_I_breathy_240Hz,Female,I,breathy,240,GFM-IAIF,grid-search,6,0,3,0.99,0.61602232807719,0.432764546819625,-2,92.8553402850315,91.9343575226688,13.1266320513052,0,0.260905731947888,0.260280122911847,0.260280122911847,0,0,0,0,5.08320982523416,5.16895825082022,5.16895825082022,0.216498484377826,0.216844915062019,-0.216844915062019,2.52945342509002,2.53350093740036,-2.53350093740036,0.205699097536601,0.202833021592826,-0.202833021592826,-8.16866480710625,-33.1266506547242,24.9534973333555,24.957985847618,-24.957985847618,0,0,0,5.68952913332464,5.21368440009129
Female_I_breathy_260Hz,Female,I,breathy,260,GFM-IAIF,grid-search,9,0,3,0.99,1.04723613685846,0.423704403931781,-5,102.394604671925,84.6649711088111,36.554094793393,0,0.71528866601347,0.713415230454595,0.713415230454595,0,0.307692307692308,0.307692307692308,-0.307692307692308,8.61354857525117,8.55456232099212,8.55456232099212,0.294195573684916,0.29379637160436,-0.29379637160436,3.06090157410381,3.0567481524141,-3.0567481524141,2.76600637254042,2.71785060521155,-2.71785060521155,-3.36978903482386,-33.1239395752455,29.7548902686088,29.7541505404216,-29.7541505404216,0,0,0,5.164203231223,5.35452696585768
Female_I_breathy_280Hz,Female,I,breathy,280,GFM-IAIF,grid-search,9,0,3,0.99,0.717331096959168,0.427577947910148,-4,107.952561027688,95.3082027266765,50.6820029321736,0,0.388618047535247,0.379800701106467,0.379800701106467,0,0.916666666666667,0.916666666666667,-0.916666666666667,14.8570328828084,15.1036006002444,15.1036006002444,0.314925748197891,0.316534034934685,-0.316534034934685,3.0880528605076,3.10382316346471,-3.10382316346471,3.77890074905895,3.58847191408505,-3.58847191408505,-5.42306580357284,-31.9773457685753,26.5534982461164,26.5542799650025,-26.5542799650025,0,0,0,5.4566359287258,4.86119336076334
Female_I_breathy_300Hz,Female,I,breathy,300,GFM-IAIF,grid-search,9,0,3,0.99,0.705722143054838,0.42580207308569,-30,103.486906337457,99.3750701821779,59.012897348228,0,0.780463191145127,0.777700042219268,0.777700042219268,0,0.303459119496855,0.333333333333333,0.333333333333333,20.1828624731994,21.3424598334235,21.3424598334235,0.396596857193088,0.410231706677321,-0.410231706677321,3.59698480730041,3.7206477803046,-3.7206477803046,5.25578750537313,5.35178363150785,-5.35178363150785,-1.8744408616074,-33.9235371301628,31.6725527362441,32.0490962685554,-32.0490962685554,0,0,0,5.4188679425579,5.6147366509069
Female_I_breathy_320Hz,Female,I,breathy,320,GFM-IAIF,grid-search,9,0,3,0.99,0.640499120263274,0.434067182156869,-27,101.547559649875,103.118400113349,62.3338595099579,0,0.904023978686378,0.911732358716579,0.911732358716579,0,0.622009569377991,0.636363636363636,0.636363636363636,26.0469734339417,27.7686972099227,27.7686972099227,0.498831741304023,0.525228652359643,-0.525228652359643,4.21858002239144,4.44181658175909,-4.44181658175909,5.46753216200094,5.58669833206493,-5.58669833206493,3.48378367231457,-31.8634651879623,34.5202084870707,35.3472488602769,-35.3472488602769,0,0,0,6.12735283680041,6.01581318080416
Female_I_breathy_340Hz,Female,I,breathy,340,GFM-IAIF,grid-search,6,0,3,0.99,0.82107446636958,0.440199911258784,-26,101.137479237581,103.331236698382,63.267900797114,0,0.746674174681691,0.75853556709662,0.75853556709662,0,0.371666666666667,0.4,0.4,26.1101169109431,27.2631375413351,27.2631375413351,0.501508276482994,0.521420880095549,-0.521420880095549,4.24082391165485,4.40920766423345,-4.40920766423345,5.55909526216921,5.60341859182852,-5.60341859182852,-0.73078851534725,-32.2967201765442,30.9722490441676,31.5659316611969,-31.5659316611969,0,0,0,4.47496912603559,4.33416861063249
Female_I_breathy_360Hz,Female,I,breathy,360,GFM-IAIF,grid-search,9,0,3,0.99,0.724412003075332,0.418549031472874,-25,102.503856273353,102.234359665613,64.8920839685595,0,0.694652465142307,0.713496308049845,0.713496308049845,0,0.46384479717813,0.555555555555556,0.555555555555556,28.5363747291941,30.4376618662362,30.4376618662362,0.536376123076022,0.569772403465665,-0.569772403465665,4.20242843313676,4.46408340290981,-4.46408340290981,5.94961646326479,6.12264495720746,-6.12264495720746,5.00051360965959,-31.3902676453272,35.0892108295985,36.3907812549868,-36.3907812549868,0,0,0,4.40813449654314,3.99325378715044
Female_I_breathy_80Hz,Female,I,breathy,80,GFM-IAIF,grid-search,6,0,3,0.99,0.0906262288098183,0.429439229168251,-4,668.369198394316,664.926199964341,4.84713740288799,0,0.0926777950738726,0.090496911801961,0.090496911801961,0,0.0975609756097562,0.0975609756097562,-0.0975609756097562,0.0216597955491068,0.00110406403992158,-0.00102854575638389,0.338512899847768,0.336729498667547,-0.336729498667547,8.87069073012838,9.46224072493403,-9.46224072493403,0.115196620124841,0.113999125333849,-0.113999125333849,-13.5069572249142,-37.4423049027738,22.4403191655542,23.9353265835934,-23.9353265835934,0,0,0,11.1216284892898,8.96009839983638
Female_I_creaky_100Hz,Female,I,creaky,100,GFM-IAIF,grid-search,7,0,3,0.99,0.764744259186797,0.205027713924158,-2,65.6748332240699,60.624086941541,19.9542286209023,0,0.436846197863798,0.431601626585482,0.431601626585482,0,0,0,0,0.444795468385069,0.376639029231676,-0.376639029231676,0.169827589743181,0.168850734164461,-0.168850734164461,5.25247165659356,5.31348804056909,-5.31348804056909,1.03606713905553,1.02367764414932,-1.02367764414932,-2.91726320553734,-25.8377539534631,23.0043819874525,22.9204907479258,-22.9204907479258,0,0,0,5.50060551124674,5.53957836552436
Female_I_creaky_120Hz,Female,I,creaky,120,GFM-IAIF,grid-search,6,0,3,0.99,1.21335853478609,0.205858347983107,-2,66.7134803187594,59.51205417281,22.7984453154974,0,0.598105106378989,0.598419518574119,0.598419518574119,0,0.142857142857143,0.142857142857143,0.142857142857143,0.480607281274007,0.380482777496852,-0.380482777496852,0.181625652110945,0.180780464070522,-0.180780464070522,4.74112692592765,4.80364103797039,-4.80364103797039,5.71471716755314,6.12900108073285,-6.12900108073285,1.06147789874929,-24.4339916026678,25.6293160018678,25.4954695014171,-25.4954695014171,0,0,0,5.64275065739298,5.38412703177506
Female_I_creaky_140Hz,Female,I,creaky,140,GFM-IAIF,grid-search,7,0,3,0.98,1.05183155679506,0.20484710276115,-2,66.0324214643549,59.3055296168191,26.1621507825177,0,0.429414875030919,0.436919474070188,0.436919474070188,0,0.0866666666666666,0.0833333333333334,-0.0833333333333334,0.896967149365597,0.601709334722642,-0.601709334722642,0.125186310293152,0.124588881143305,-0.124588881143305,2.83136704287575,2.86442420228878,-2.86442420228878,1.35543843105802,1.35538213327149,-1.35538213327149,-1.53820329665488,-22.5917080707343,21.1504796863861,21.0535047740794,-21.0535047740794,0,0,0,4.91916078794891,4.88895244315579
Female_I_creaky_160Hz,Female,I,creaky,160,GFM-IAIF,grid-search,6,0,3,0.99,1.56819241499017,0.203655402150278,-2,70.1028163377053,66.6912148733105,28.5640804446299,0,0.747883024077285,0.74848798815105,0.74848798815105,0,0.1,0.1,0.1,0.225422176339466,0.23711538865232,-0.23711538865232,0.17134817242127,0.171620859884,-0.171620859884,3.53311794118504,3.53874062716583,-3.53874062716583,9.6080781049454,9.13541274189032,-9.13541274189032,3.6571004479172,-22.4000851628051,26.0361188620067,26.0571856107223,-26.0571856107223,0,0,0,5.14592962239904,4.45982351142146
Female_I_creaky_180Hz,Female,I,creaky,180,GFM-IAIF,grid-search,7,0,3,0.99,1.60862840171592,0.206791564411345,-2,78.9341302375823,74.5729753715809,44.755450419443,0,0.732187851417151,0.72685223933604,0.72685223933604,0,0.222222222222222,0.222222222222222,0.222222222222222,4.68673959980547,4.79570249494501,-4.79570249494501,0.175658542501579,0.174931766768759,-0.174931766768759,3.22786189331656,3.21450682581146,-3.21450682581146,15.4425863624947,15.1182984626609,-15.1182984626609,5.26095736722211,-21.1781296610399,26.5271781603565,26.439087028262,-26.439087028262,0,0,0,5.0486091993372,4.51205364716527
